in s,M2 in V
6.766284E-01,-1.5794067E+00
6.766380E-01,-1.5794678E+00
6.766476E-01,-1.5794678E+00
6.766572E-01,-1.5794067E+00
6.766668E-01,-1.5794983E+00
6.766764E-01,-1.5794373E+00
6.766860E-01,-1.5794067E+00
6.766956E-01,-1.5794373E+00
6.767052E-01,-1.5794373E+00
6.767148E-01,-1.5794067E+00
6.767244E-01,-1.5794067E+00
6.767340E-01,-1.5794983E+00
6.767436E-01,-1.5795593E+00
6.767532E-01,-1.5795288E+00
6.767628E-01,-1.5794678E+00
6.767724E-01,-1.5793762E+00
6.767820E-01,-1.5792542E+00
6.767916E-01,-1.5794373E+00
6.768012E-01,-1.5795593E+00
6.768108E-01,-1.5794678E+00
6.768204E-01,-1.5794678E+00
6.768300E-01,-1.5794983E+00
6.768396E-01,-1.5794678E+00
6.768492E-01,-1.5795898E+00
6.768588E-01,-1.5795593E+00
6.768684E-01,-1.5795288E+00
6.768780E-01,-1.5793762E+00
6.768876E-01,-1.5793152E+00
6.768972E-01,-1.5793762E+00
6.769068E-01,-1.5794373E+00
6.769164E-01,-1.5795593E+00
6.769260E-01,-1.5794678E+00
6.769356E-01,-1.5793152E+00
6.769452E-01,-1.5794983E+00
6.769548E-01,-1.5794983E+00
6.769644E-01,-1.5794983E+00
6.769740E-01,-1.5796204E+00
6.769836E-01,-1.5795593E+00
6.769932E-01,-1.5794983E+00
6.770028E-01,-1.5795593E+00
6.770124E-01,-1.5795288E+00
6.770220E-01,-1.5794678E+00
6.770316E-01,-1.5793457E+00
6.770412E-01,-1.5793457E+00
6.770508E-01,-1.5793762E+00
6.770604E-01,-1.5795288E+00
6.770700E-01,-1.5794678E+00
6.770796E-01,-1.5795593E+00
6.770892E-01,-1.5794373E+00
6.770988E-01,-1.5793457E+00
6.771084E-01,-1.5794067E+00
6.771180E-01,-1.5795898E+00
6.771276E-01,-1.5794678E+00
6.771372E-01,-1.5795288E+00
6.771468E-01,-1.5795288E+00
6.771564E-01,-1.5794678E+00
6.771660E-01,-1.5792847E+00
6.771756E-01,-1.5793457E+00
6.771852E-01,-1.5793457E+00
6.771948E-01,-1.5795898E+00
6.772044E-01,-1.5794067E+00
6.772140E-01,-1.5794067E+00
6.772236E-01,-1.5794373E+00
6.772332E-01,-1.5793762E+00
6.772428E-01,-1.5793457E+00
6.772524E-01,-1.5794067E+00
6.772620E-01,-1.5795288E+00
6.772716E-01,-1.5795288E+00
6.772812E-01,-1.5795288E+00
6.772908E-01,-1.5795898E+00
6.773004E-01,-1.5796204E+00
6.773100E-01,-1.5796204E+00
6.773196E-01,-1.5795898E+00
6.773292E-01,-1.5796509E+00
6.773388E-01,-1.5796204E+00
6.773484E-01,-1.5794983E+00
6.773580E-01,-1.5795288E+00
6.773676E-01,-1.5795593E+00
6.773772E-01,-1.5794678E+00
6.773868E-01,-1.5794983E+00
6.773964E-01,-1.5795288E+00
6.774060E-01,-1.5794983E+00
6.774156E-01,-1.5794067E+00
6.774252E-01,-1.5793457E+00
6.774348E-01,-1.5793762E+00
6.774444E-01,-1.5793762E+00
6.774540E-01,-1.5794373E+00
6.774636E-01,-1.5793457E+00
6.774732E-01,-1.5795288E+00
6.774828E-01,-1.5794983E+00
6.774924E-01,-1.5795593E+00
6.775020E-01,-1.5795593E+00
6.775116E-01,-1.5794067E+00
6.775212E-01,-1.5794678E+00
6.775308E-01,-1.5795898E+00
6.775404E-01,-1.5795593E+00
6.775500E-01,-1.5796204E+00
6.775596E-01,-1.5796509E+00
6.775692E-01,-1.5795593E+00
6.775788E-01,-1.5796509E+00
6.775884E-01,-1.5795593E+00
6.775980E-01,-1.5794678E+00
6.776076E-01,-1.5794983E+00
6.776172E-01,-1.5795288E+00
6.776268E-01,-1.5794983E+00
6.776364E-01,-1.5794983E+00
6.776460E-01,-1.5795593E+00
6.776556E-01,-1.5797119E+00
6.776652E-01,-1.5795593E+00
6.776748E-01,-1.5794067E+00
6.776844E-01,-1.5793457E+00
6.776940E-01,-1.5794067E+00
6.777036E-01,-1.5793762E+00
6.777132E-01,-1.5794067E+00
6.777228E-01,-1.5794678E+00
6.777324E-01,-1.5795593E+00
6.777420E-01,-1.5795593E+00
6.777516E-01,-1.5794373E+00
6.777612E-01,-1.5794067E+00
6.777708E-01,-1.5794067E+00
6.777804E-01,-1.5794067E+00
6.777900E-01,-1.5794373E+00
6.777996E-01,-1.5794067E+00
6.778092E-01,-1.5795898E+00
6.778188E-01,-1.5794983E+00
6.778284E-01,-1.5794373E+00
6.778380E-01,-1.5793762E+00
6.778476E-01,-1.5795288E+00
6.778572E-01,-1.5794373E+00
6.778668E-01,-1.5793762E+00
6.778764E-01,-1.5794678E+00
6.778860E-01,-1.5795288E+00
6.778956E-01,-1.5795898E+00
6.779052E-01,-1.5795898E+00
6.779148E-01,-1.5794983E+00
6.779244E-01,-1.5795288E+00
6.779340E-01,-1.5794983E+00
6.779436E-01,-1.5794983E+00
6.779532E-01,-1.5794067E+00
6.779628E-01,-1.5794983E+00
6.779724E-01,-1.5794983E+00
6.779820E-01,-1.5794067E+00
6.779916E-01,-1.5794983E+00
6.780012E-01,-1.5794678E+00
6.780108E-01,-1.5794373E+00
6.780204E-01,-1.5794983E+00
6.780300E-01,-1.5794373E+00
6.780396E-01,-1.5794373E+00
6.780492E-01,-1.5794678E+00
6.780588E-01,-1.5793457E+00
6.780684E-01,-1.5792847E+00
6.780780E-01,-1.5794373E+00
6.780876E-01,-1.5793457E+00
6.780972E-01,-1.5794067E+00
6.781068E-01,-1.5793762E+00
6.781164E-01,-1.5794067E+00
6.781260E-01,-1.5793457E+00
6.781356E-01,-1.5795288E+00
6.781452E-01,-1.5795593E+00
6.781548E-01,-1.5797119E+00
6.781644E-01,-1.5796204E+00
6.781740E-01,-1.5796204E+00
6.781836E-01,-1.5796204E+00
6.781932E-01,-1.5794983E+00
6.782028E-01,-1.5793457E+00
6.782124E-01,-1.5792847E+00
6.782220E-01,-1.5794067E+00
6.782316E-01,-1.5794983E+00
6.782412E-01,-1.5794983E+00
6.782508E-01,-1.5795898E+00
6.782604E-01,-1.5795593E+00
6.782700E-01,-1.5795288E+00
6.782796E-01,-1.5794983E+00
6.782892E-01,-1.5795593E+00
6.782988E-01,-1.5794373E+00
6.783084E-01,-1.5794983E+00
6.783180E-01,-1.5796509E+00
6.783276E-01,-1.5795898E+00
6.783372E-01,-1.5794983E+00
6.783468E-01,-1.5795288E+00
6.783564E-01,-1.5796509E+00
6.783660E-01,-1.5794983E+00
6.783756E-01,-1.5794373E+00
6.783852E-01,-1.5793457E+00
6.783948E-01,-1.5793457E+00
6.784044E-01,-1.5794067E+00
6.784140E-01,-1.5794983E+00
6.784236E-01,-1.5794067E+00
6.784332E-01,-1.5793152E+00
6.784428E-01,-1.5794067E+00
6.784524E-01,-1.5793457E+00
6.784620E-01,-1.5794678E+00
6.784716E-01,-1.5795898E+00
6.784812E-01,-1.5795593E+00
6.784908E-01,-1.5795288E+00
6.785004E-01,-1.5794373E+00
6.785100E-01,-1.5792847E+00
6.785196E-01,-1.5792847E+00
6.785292E-01,-1.5793457E+00
6.785388E-01,-1.5792542E+00
6.785484E-01,-1.5792847E+00
6.785580E-01,-1.5793152E+00
6.785676E-01,-1.5794067E+00
6.785772E-01,-1.5794067E+00
6.785868E-01,-1.5794678E+00
6.785964E-01,-1.5794678E+00
6.786060E-01,-1.5794983E+00
6.786156E-01,-1.5794983E+00
6.786252E-01,-1.5796509E+00
6.786348E-01,-1.5795898E+00
6.786444E-01,-1.5796814E+00
6.786540E-01,-1.5797119E+00
6.786636E-01,-1.5795898E+00
6.786732E-01,-1.5795593E+00
6.786828E-01,-1.5793762E+00
6.786924E-01,-1.5794678E+00
6.787020E-01,-1.5794678E+00
6.787116E-01,-1.5793457E+00
6.787212E-01,-1.5794067E+00
6.787308E-01,-1.5794067E+00
6.787404E-01,-1.5793152E+00
6.787500E-01,-1.5794678E+00
6.787596E-01,-1.5794678E+00
6.787692E-01,-1.5795288E+00
6.787788E-01,-1.5794373E+00
6.787884E-01,-1.5794373E+00
6.787980E-01,-1.5795898E+00
6.788076E-01,-1.5796509E+00
6.788172E-01,-1.5794373E+00
6.788268E-01,-1.5795288E+00
6.788364E-01,-1.5795898E+00
6.788460E-01,-1.5793762E+00
6.788556E-01,-1.5794373E+00
6.788652E-01,-1.5795593E+00
6.788748E-01,-1.5795593E+00
6.788844E-01,-1.5796814E+00
6.788940E-01,-1.5795898E+00
6.789036E-01,-1.5795288E+00
6.789132E-01,-1.5796509E+00
6.789228E-01,-1.5795898E+00
6.789324E-01,-1.5794983E+00
6.789420E-01,-1.5794678E+00
6.789516E-01,-1.5795288E+00
6.789612E-01,-1.5794983E+00
6.789708E-01,-1.5793457E+00
6.789804E-01,-1.5793457E+00
6.789900E-01,-1.5793762E+00
6.789996E-01,-1.5793457E+00
6.790092E-01,-1.5793457E+00
6.790188E-01,-1.5793457E+00
6.790284E-01,-1.5793457E+00
6.790380E-01,-1.5794067E+00
6.790476E-01,-1.5793762E+00
6.790572E-01,-1.5794067E+00
6.790668E-01,-1.5794678E+00
6.790764E-01,-1.5792847E+00
6.790860E-01,-1.5792847E+00
6.790956E-01,-1.5792236E+00
6.791052E-01,-1.5793457E+00
6.791148E-01,-1.5794678E+00
6.791244E-01,-1.5794373E+00
6.791340E-01,-1.5793457E+00
6.791436E-01,-1.5794678E+00
6.791532E-01,-1.5796204E+00
6.791628E-01,-1.5796814E+00
6.791724E-01,-1.5796814E+00
6.791820E-01,-1.5797119E+00
6.791916E-01,-1.5795898E+00
6.792012E-01,-1.5793457E+00
6.792108E-01,-1.5794373E+00
6.792204E-01,-1.5793457E+00
6.792300E-01,-1.5792236E+00
6.792396E-01,-1.5793152E+00
6.792492E-01,-1.5792542E+00
6.792588E-01,-1.5792847E+00
6.792684E-01,-1.5794373E+00
6.792780E-01,-1.5794067E+00
6.792876E-01,-1.5793457E+00
6.792972E-01,-1.5794373E+00
6.793068E-01,-1.5795288E+00
6.793164E-01,-1.5795288E+00
6.793260E-01,-1.5795593E+00
6.793356E-01,-1.5794373E+00
6.793452E-01,-1.5794373E+00
6.793548E-01,-1.5795898E+00
6.793644E-01,-1.5794373E+00
6.793740E-01,-1.5795288E+00
6.793836E-01,-1.5794678E+00
6.793932E-01,-1.5794067E+00
6.794028E-01,-1.5794373E+00
6.794124E-01,-1.5794373E+00
6.794220E-01,-1.5794983E+00
6.794316E-01,-1.5795593E+00
6.794412E-01,-1.5796204E+00
6.794508E-01,-1.5796509E+00
6.794604E-01,-1.5796814E+00
6.794700E-01,-1.5796814E+00
6.794796E-01,-1.5796509E+00
6.794892E-01,-1.5795288E+00
6.794988E-01,-1.5794373E+00
6.795084E-01,-1.5794983E+00
6.795180E-01,-1.5795898E+00
6.795276E-01,-1.5795593E+00
6.795372E-01,-1.5795593E+00
6.795468E-01,-1.5794983E+00
6.795564E-01,-1.5795593E+00
6.795660E-01,-1.5795898E+00
6.795756E-01,-1.5795288E+00
6.795852E-01,-1.5794067E+00
6.795948E-01,-1.5794678E+00
6.796044E-01,-1.5794067E+00
6.796140E-01,-1.5794678E+00
6.796236E-01,-1.5793457E+00
6.796332E-01,-1.5794373E+00
6.796428E-01,-1.5794983E+00
6.796524E-01,-1.5795288E+00
6.796620E-01,-1.5793762E+00
6.796716E-01,-1.5793762E+00
6.796812E-01,-1.5793762E+00
6.796908E-01,-1.5792236E+00
6.797004E-01,-1.5792236E+00
6.797100E-01,-1.5792847E+00
6.797196E-01,-1.5794373E+00
6.797292E-01,-1.5793762E+00
6.797388E-01,-1.5793457E+00
6.797484E-01,-1.5795593E+00
6.797580E-01,-1.5794373E+00
6.797676E-01,-1.5795593E+00
6.797772E-01,-1.5794983E+00
6.797868E-01,-1.5795593E+00
6.797964E-01,-1.5794983E+00
6.798060E-01,-1.5795288E+00
6.798156E-01,-1.5795288E+00
6.798252E-01,-1.5794983E+00
6.798348E-01,-1.5795898E+00
6.798444E-01,-1.5794678E+00
6.798540E-01,-1.5794067E+00
6.798636E-01,-1.5794067E+00
6.798732E-01,-1.5793457E+00
6.798828E-01,-1.5794678E+00
6.798924E-01,-1.5793762E+00
6.799020E-01,-1.5793762E+00
6.799116E-01,-1.5793762E+00
6.799212E-01,-1.5794373E+00
6.799308E-01,-1.5795593E+00
6.799404E-01,-1.5794983E+00
6.799500E-01,-1.5795288E+00
6.799596E-01,-1.5794983E+00
6.799692E-01,-1.5794067E+00
6.799788E-01,-1.5795288E+00
6.799884E-01,-1.5794678E+00
6.799980E-01,-1.5794373E+00
6.800076E-01,-1.5794067E+00
6.800172E-01,-1.5794373E+00
6.800268E-01,-1.5794067E+00
6.800364E-01,-1.5793762E+00
6.800460E-01,-1.5793152E+00
6.800556E-01,-1.5794067E+00
6.800652E-01,-1.5793457E+00
6.800748E-01,-1.5794678E+00
6.800844E-01,-1.5793762E+00
6.800940E-01,-1.5794678E+00
6.801036E-01,-1.5794983E+00
6.801132E-01,-1.5795288E+00
6.801228E-01,-1.5795898E+00
6.801324E-01,-1.5795898E+00
6.801420E-01,-1.5795898E+00
6.801516E-01,-1.5794983E+00
6.801612E-01,-1.5795593E+00
6.801708E-01,-1.5796204E+00
6.801804E-01,-1.5794373E+00
6.801900E-01,-1.5794373E+00
6.801996E-01,-1.5794067E+00
6.802092E-01,-1.5794067E+00
6.802188E-01,-1.5794067E+00
6.802284E-01,-1.5793762E+00
6.802380E-01,-1.5793762E+00
6.802476E-01,-1.5794678E+00
6.802572E-01,-1.5795288E+00
6.802668E-01,-1.5794678E+00
6.802764E-01,-1.5794983E+00
6.802860E-01,-1.5794373E+00
6.802956E-01,-1.5794067E+00
6.803052E-01,-1.5794983E+00
6.803148E-01,-1.5794983E+00
6.803244E-01,-1.5796509E+00
6.803340E-01,-1.5794983E+00
6.803436E-01,-1.5795593E+00
6.803532E-01,-1.5794678E+00
6.803628E-01,-1.5794983E+00
6.803724E-01,-1.5794373E+00
6.803820E-01,-1.5794373E+00
6.803916E-01,-1.5794067E+00
6.804012E-01,-1.5793457E+00
6.804108E-01,-1.5795898E+00
6.804204E-01,-1.5794983E+00
6.804300E-01,-1.5795593E+00
6.804396E-01,-1.5796204E+00
6.804492E-01,-1.5795898E+00
6.804588E-01,-1.5795898E+00
6.804684E-01,-1.5795288E+00
6.804780E-01,-1.5795898E+00
6.804876E-01,-1.5794373E+00
6.804972E-01,-1.5794373E+00
6.805068E-01,-1.5793762E+00
6.805164E-01,-1.5794373E+00
6.805260E-01,-1.5794373E+00
6.805356E-01,-1.5795288E+00
6.805452E-01,-1.5794678E+00
6.805548E-01,-1.5795593E+00
6.805644E-01,-1.5795288E+00
6.805740E-01,-1.5795898E+00
6.805836E-01,-1.5794983E+00
6.805932E-01,-1.5796204E+00
6.806028E-01,-1.5796509E+00
6.806124E-01,-1.5795898E+00
6.806220E-01,-1.5794373E+00
6.806316E-01,-1.5793762E+00
6.806412E-01,-1.5792542E+00
6.806508E-01,-1.5794067E+00
6.806604E-01,-1.5794373E+00
6.806700E-01,-1.5794067E+00
6.806796E-01,-1.5794373E+00
6.806892E-01,-1.5793152E+00
6.806988E-01,-1.5793457E+00
6.807084E-01,-1.5795288E+00
6.807180E-01,-1.5794983E+00
6.807276E-01,-1.5794983E+00
6.807372E-01,-1.5794678E+00
6.807468E-01,-1.5794678E+00
6.807564E-01,-1.5794983E+00
6.807660E-01,-1.5792847E+00
6.807756E-01,-1.5793152E+00
6.807852E-01,-1.5794067E+00
6.807948E-01,-1.5794678E+00
6.808044E-01,-1.5794983E+00
6.808140E-01,-1.5795593E+00
6.808236E-01,-1.5794678E+00
6.808332E-01,-1.5794983E+00
6.808428E-01,-1.5794678E+00
6.808524E-01,-1.5795898E+00
6.808620E-01,-1.5795288E+00
6.808716E-01,-1.5794373E+00
6.808812E-01,-1.5794067E+00
6.808908E-01,-1.5794373E+00
6.809004E-01,-1.5795593E+00
6.809100E-01,-1.5795898E+00
6.809196E-01,-1.5795288E+00
6.809292E-01,-1.5794983E+00
6.809388E-01,-1.5794678E+00
6.809484E-01,-1.5794373E+00
6.809580E-01,-1.5793762E+00
6.809676E-01,-1.5793762E+00
6.809772E-01,-1.5794067E+00
6.809868E-01,-1.5795898E+00
6.809964E-01,-1.5794067E+00
6.810060E-01,-1.5794678E+00
6.810156E-01,-1.5795898E+00
6.810252E-01,-1.5795898E+00
6.810348E-01,-1.5795898E+00
6.810444E-01,-1.5794983E+00
6.810540E-01,-1.5795288E+00
6.810636E-01,-1.5794373E+00
6.810732E-01,-1.5793762E+00
6.810828E-01,-1.5792847E+00
6.810924E-01,-1.5792542E+00
6.811020E-01,-1.5794373E+00
6.811116E-01,-1.5795288E+00
6.811212E-01,-1.5793152E+00
6.811308E-01,-1.5793457E+00
6.811404E-01,-1.5795593E+00
6.811500E-01,-1.5795898E+00
6.811596E-01,-1.5795288E+00
6.811692E-01,-1.5794983E+00
6.811788E-01,-1.5795288E+00
6.811884E-01,-1.5796204E+00
6.811980E-01,-1.5796204E+00
6.812076E-01,-1.5795288E+00
6.812172E-01,-1.5796814E+00
6.812268E-01,-1.5797119E+00
6.812364E-01,-1.5796509E+00
6.812460E-01,-1.5795898E+00
6.812556E-01,-1.5795288E+00
6.812652E-01,-1.5796204E+00
6.812748E-01,-1.5794373E+00
6.812844E-01,-1.5794373E+00
6.812940E-01,-1.5794983E+00
6.813036E-01,-1.5796509E+00
6.813132E-01,-1.5795898E+00
6.813228E-01,-1.5795288E+00
6.813324E-01,-1.5794678E+00
6.813420E-01,-1.5794373E+00
6.813516E-01,-1.5794678E+00
6.813612E-01,-1.5795898E+00
6.813708E-01,-1.5795898E+00
6.813804E-01,-1.5795288E+00
6.813900E-01,-1.5795288E+00
6.813996E-01,-1.5795593E+00
6.814092E-01,-1.5795288E+00
6.814188E-01,-1.5795898E+00
6.814284E-01,-1.5795593E+00
6.814380E-01,-1.5794373E+00
6.814476E-01,-1.5794678E+00
6.814572E-01,-1.5794067E+00
6.814668E-01,-1.5794373E+00
6.814764E-01,-1.5794678E+00
6.814860E-01,-1.5794067E+00
6.814956E-01,-1.5793457E+00
6.815052E-01,-1.5794067E+00
6.815148E-01,-1.5794067E+00
6.815244E-01,-1.5794067E+00
6.815340E-01,-1.5793762E+00
6.815436E-01,-1.5794373E+00
6.815532E-01,-1.5794678E+00
6.815628E-01,-1.5795288E+00
6.815724E-01,-1.5794373E+00
6.815820E-01,-1.5794373E+00
6.815916E-01,-1.5794678E+00
6.816012E-01,-1.5793457E+00
6.816108E-01,-1.5792542E+00
6.816204E-01,-1.5793457E+00
6.816300E-01,-1.5794678E+00
6.816396E-01,-1.5794067E+00
6.816492E-01,-1.5793457E+00
6.816588E-01,-1.5793152E+00
6.816684E-01,-1.5792847E+00
6.816780E-01,-1.5794373E+00
6.816876E-01,-1.5794373E+00
6.816972E-01,-1.5794983E+00
6.817068E-01,-1.5795288E+00
6.817164E-01,-1.5795898E+00
6.817260E-01,-1.5794983E+00
6.817356E-01,-1.5795898E+00
6.817452E-01,-1.5795288E+00
6.817548E-01,-1.5795898E+00
6.817644E-01,-1.5795288E+00
6.817740E-01,-1.5795288E+00
6.817836E-01,-1.5794678E+00
6.817932E-01,-1.5795898E+00
6.818028E-01,-1.5795898E+00
6.818124E-01,-1.5794983E+00
6.818220E-01,-1.5794983E+00
6.818316E-01,-1.5796814E+00
6.818412E-01,-1.5795898E+00
6.818508E-01,-1.5795898E+00
6.818604E-01,-1.5796814E+00
6.818700E-01,-1.5796509E+00
6.818796E-01,-1.5794983E+00
6.818892E-01,-1.5795288E+00
6.818988E-01,-1.5794983E+00
6.819084E-01,-1.5796509E+00
6.819180E-01,-1.5795288E+00
6.819276E-01,-1.5795593E+00
6.819372E-01,-1.5795898E+00
6.819468E-01,-1.5795288E+00
6.819564E-01,-1.5795898E+00
6.819660E-01,-1.5794678E+00
6.819756E-01,-1.5795288E+00
6.819852E-01,-1.5794067E+00
6.819948E-01,-1.5794373E+00
6.820044E-01,-1.5792847E+00
6.820140E-01,-1.5793762E+00
6.820236E-01,-1.5792847E+00
6.820332E-01,-1.5794067E+00
6.820428E-01,-1.5794067E+00
6.820524E-01,-1.5794373E+00
6.820620E-01,-1.5793762E+00
6.820716E-01,-1.5794373E+00
6.820812E-01,-1.5794678E+00
6.820908E-01,-1.5794373E+00
6.821004E-01,-1.5794373E+00
6.821100E-01,-1.5795898E+00
6.821196E-01,-1.5794678E+00
6.821292E-01,-1.5793457E+00
6.821388E-01,-1.5793152E+00
6.821484E-01,-1.5794678E+00
6.821580E-01,-1.5793762E+00
6.821676E-01,-1.5794373E+00
6.821772E-01,-1.5794067E+00
6.821868E-01,-1.5794983E+00
6.821964E-01,-1.5795288E+00
6.822060E-01,-1.5795898E+00
6.822156E-01,-1.5795288E+00
6.822252E-01,-1.5795593E+00
6.822348E-01,-1.5794067E+00
6.822444E-01,-1.5794983E+00
6.822540E-01,-1.5794678E+00
6.822636E-01,-1.5794983E+00
6.822732E-01,-1.5795898E+00
6.822828E-01,-1.5795288E+00
6.822924E-01,-1.5794067E+00
6.823020E-01,-1.5795898E+00
6.823116E-01,-1.5795898E+00
6.823212E-01,-1.5795898E+00
6.823308E-01,-1.5795593E+00
6.823404E-01,-1.5794678E+00
6.823500E-01,-1.5795898E+00
6.823596E-01,-1.5794067E+00
6.823692E-01,-1.5794983E+00
6.823788E-01,-1.5795288E+00
6.823884E-01,-1.5795288E+00
6.823980E-01,-1.5794373E+00
6.824076E-01,-1.5796204E+00
6.824172E-01,-1.5795288E+00
6.824268E-01,-1.5794678E+00
6.824364E-01,-1.5795288E+00
6.824460E-01,-1.5796204E+00
6.824556E-01,-1.5795288E+00
6.824652E-01,-1.5794373E+00
6.824748E-01,-1.5794983E+00
6.824844E-01,-1.5794983E+00
6.824940E-01,-1.5794678E+00
6.825036E-01,-1.5794983E+00
6.825132E-01,-1.5794678E+00
6.825228E-01,-1.5794983E+00
6.825324E-01,-1.5795288E+00
6.825420E-01,-1.5794678E+00
6.825516E-01,-1.5794983E+00
6.825612E-01,-1.5795898E+00
6.825708E-01,-1.5796509E+00
6.825804E-01,-1.5795898E+00
6.825900E-01,-1.5796509E+00
6.825996E-01,-1.5797119E+00
6.826092E-01,-1.5797424E+00
6.826188E-01,-1.5799255E+00
6.826284E-01,-1.5798645E+00
6.826380E-01,-1.5797729E+00
6.826476E-01,-1.5797119E+00
6.826572E-01,-1.5797424E+00
6.826668E-01,-1.5795898E+00
6.826764E-01,-1.5794983E+00
6.826860E-01,-1.5794983E+00
6.826956E-01,-1.5795288E+00
6.827052E-01,-1.5794983E+00
6.827148E-01,-1.5794067E+00
6.827244E-01,-1.5794067E+00
6.827340E-01,-1.5794678E+00
6.827436E-01,-1.5795898E+00
6.827532E-01,-1.5794678E+00
6.827628E-01,-1.5794373E+00
6.827724E-01,-1.5794373E+00
6.827820E-01,-1.5795898E+00
6.827916E-01,-1.5796814E+00
6.828012E-01,-1.5795593E+00
6.828108E-01,-1.5796204E+00
6.828204E-01,-1.5795288E+00
6.828300E-01,-1.5794678E+00
6.828396E-01,-1.5793152E+00
6.828492E-01,-1.5792236E+00
6.828588E-01,-1.5793762E+00
6.828684E-01,-1.5793457E+00
6.828780E-01,-1.5794983E+00
6.828876E-01,-1.5795898E+00
6.828972E-01,-1.5794373E+00
6.829068E-01,-1.5795898E+00
6.829164E-01,-1.5796204E+00
6.829260E-01,-1.5794983E+00
6.829356E-01,-1.5796509E+00
6.829452E-01,-1.5795593E+00
6.829548E-01,-1.5794678E+00
6.829644E-01,-1.5794983E+00
6.829740E-01,-1.5795593E+00
6.829836E-01,-1.5794983E+00
6.829932E-01,-1.5794983E+00
6.830028E-01,-1.5794678E+00
6.830124E-01,-1.5795593E+00
6.830220E-01,-1.5794678E+00
6.830316E-01,-1.5794373E+00
6.830412E-01,-1.5794678E+00
6.830508E-01,-1.5794373E+00
6.830604E-01,-1.5794067E+00
6.830700E-01,-1.5794983E+00
6.830796E-01,-1.5795593E+00
6.830892E-01,-1.5793457E+00
6.830988E-01,-1.5794678E+00
6.831084E-01,-1.5794983E+00
6.831180E-01,-1.5794983E+00
6.831276E-01,-1.5795593E+00
6.831372E-01,-1.5795898E+00
6.831468E-01,-1.5795898E+00
6.831564E-01,-1.5795593E+00
6.831660E-01,-1.5794983E+00
6.831756E-01,-1.5796204E+00
6.831852E-01,-1.5795898E+00
6.831948E-01,-1.5794983E+00
6.832044E-01,-1.5794373E+00
6.832140E-01,-1.5794983E+00
6.832236E-01,-1.5796509E+00
6.832332E-01,-1.5796509E+00
6.832428E-01,-1.5796814E+00
6.832524E-01,-1.5796814E+00
6.832620E-01,-1.5796204E+00
6.832716E-01,-1.5795898E+00
6.832812E-01,-1.5795593E+00
6.832908E-01,-1.5795288E+00
6.833004E-01,-1.5795288E+00
6.833100E-01,-1.5794373E+00
6.833196E-01,-1.5795593E+00
6.833292E-01,-1.5795288E+00
6.833388E-01,-1.5795898E+00
6.833484E-01,-1.5795593E+00
6.833580E-01,-1.5795593E+00
6.833676E-01,-1.5795898E+00
6.833772E-01,-1.5795288E+00
6.833868E-01,-1.5796204E+00
6.833964E-01,-1.5795593E+00
6.834060E-01,-1.5794678E+00
6.834156E-01,-1.5794373E+00
6.834252E-01,-1.5793762E+00
6.834348E-01,-1.5794067E+00
6.834444E-01,-1.5794067E+00
6.834540E-01,-1.5793457E+00
6.834636E-01,-1.5794067E+00
6.834732E-01,-1.5793152E+00
6.834828E-01,-1.5792542E+00
6.834924E-01,-1.5793152E+00
6.835020E-01,-1.5793762E+00
6.835116E-01,-1.5794678E+00
6.835212E-01,-1.5793152E+00
6.835308E-01,-1.5794067E+00
6.835404E-01,-1.5793152E+00
6.835500E-01,-1.5794678E+00
6.835596E-01,-1.5795288E+00
6.835692E-01,-1.5795898E+00
6.835788E-01,-1.5794983E+00
6.835884E-01,-1.5794678E+00
6.835980E-01,-1.5794067E+00
6.836076E-01,-1.5794983E+00
6.836172E-01,-1.5794983E+00
6.836268E-01,-1.5795593E+00
6.836364E-01,-1.5794373E+00
6.836460E-01,-1.5794067E+00
6.836556E-01,-1.5793762E+00
6.836652E-01,-1.5793457E+00
6.836748E-01,-1.5794678E+00
6.836844E-01,-1.5794373E+00
6.836940E-01,-1.5794983E+00
6.837036E-01,-1.5794983E+00
6.837132E-01,-1.5795288E+00
6.837228E-01,-1.5795898E+00
6.837324E-01,-1.5796204E+00
6.837420E-01,-1.5794373E+00
6.837516E-01,-1.5794678E+00
6.837612E-01,-1.5795593E+00
6.837708E-01,-1.5795288E+00
6.837804E-01,-1.5795593E+00
6.837900E-01,-1.5795288E+00
6.837996E-01,-1.5795288E+00
6.838092E-01,-1.5797424E+00
6.838188E-01,-1.5796814E+00
6.838284E-01,-1.5796814E+00
6.838380E-01,-1.5798035E+00
6.838476E-01,-1.5796204E+00
6.838572E-01,-1.5795288E+00
6.838668E-01,-1.5794678E+00
6.838764E-01,-1.5794678E+00
6.838860E-01,-1.5794373E+00
6.838956E-01,-1.5794678E+00
6.839052E-01,-1.5792542E+00
6.839148E-01,-1.5792542E+00
6.839244E-01,-1.5793457E+00
6.839340E-01,-1.5792236E+00
6.839436E-01,-1.5792847E+00
6.839532E-01,-1.5794678E+00
6.839628E-01,-1.5795288E+00
6.839724E-01,-1.5794678E+00
6.839820E-01,-1.5794373E+00
6.839916E-01,-1.5794678E+00
6.840012E-01,-1.5794983E+00
6.840108E-01,-1.5795593E+00
6.840204E-01,-1.5796509E+00
6.840300E-01,-1.5795288E+00
6.840396E-01,-1.5794373E+00
6.840492E-01,-1.5795593E+00
6.840588E-01,-1.5793762E+00
